wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix,duration_sec,f0_mean_hz,f0_std_hz,hnr_mean_db
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1948_ayf_t12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1948_ayf_t12.npy,1948,south_asian,younger,female,trustworthy,12,,1.257520833,183.3504041,74.99525854,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_n15c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_n15c.npy,1951,white,older,female,neutral,15,c,1.9535625,180.784812,17.78614738,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_n16c.npy,1951,white,older,female,neutral,16,c,2.0050625,174.2662843,15.68623036,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_n17c.npy,1951,white,older,female,neutral,17,c,1.803916667,160.5828622,26.03707563,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_n18c.npy,1951,white,older,female,neutral,18,c,2.233083333,179.1453235,19.28518399,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_n19.npy,1951,white,older,female,neutral,19,,2.307916667,178.3451144,20.98708932,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_n20c.npy,1951,white,older,female,neutral,20,c,2.724833333,169.9558516,13.46413428,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_t15.npy,1951,white,older,female,trustworthy,15,,2.146375,204.2123233,42.66743376,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_t16.npy,1951,white,older,female,trustworthy,16,,1.842479167,220.8108298,55.99995961,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_t17.npy,1951,white,older,female,trustworthy,17,,1.8300625,206.5521798,37.60231585,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_t18.npy,1951,white,older,female,trustworthy,18,,2.1105625,210.7302474,40.98769234,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_t19c.npy,1951,white,older,female,trustworthy,19,c,2.863479167,204.209451,56.51825866,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1951_wof_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1951_wof_t20.npy,1951,white,older,female,trustworthy,20,,2.6788125,185.859266,22.14691767,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_n09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_n09c.npy,1957,black,younger,female,neutral,9,c,1.2975,184.3028983,21.93280687,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_n10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_n10.npy,1957,black,younger,female,neutral,10,,1.7109375,198.189192,50.02120455,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_n11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_n11.npy,1957,black,younger,female,neutral,11,,1.6545,186.7096625,22.99119395,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_n12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_n12.npy,1957,black,younger,female,neutral,12,,1.466208333,190.6803146,24.21625904,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_n13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_n13.npy,1957,black,younger,female,neutral,13,,1.365583333,190.3951145,29.469028,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_n14c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_n14c.npy,1957,black,younger,female,neutral,14,c,1.330020833,175.9118658,15.51594343,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_t09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_t09.npy,1957,black,younger,female,trustworthy,9,,1.237520833,208.0427977,65.93734013,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_t10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_t10.npy,1957,black,younger,female,trustworthy,10,,1.517020833,196.3864437,48.98148474,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_t11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_t11.npy,1957,black,younger,female,trustworthy,11,,1.609708333,184.2151128,34.06178853,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_t12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_t12.npy,1957,black,younger,female,trustworthy,12,,1.2989375,191.4892398,60.6335365,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_t13.npy,1957,black,younger,female,trustworthy,13,,1.244333333,215.6309993,42.51198259,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1957_byf_t14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1957_byf_t14.npy,1957,black,younger,female,trustworthy,14,,1.2471875,196.8432641,36.91872679,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_n09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_n09.npy,1958,black,younger,female,neutral,9,,1.781395833,192.9041633,21.17679587,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_n10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_n10.npy,1958,black,younger,female,neutral,10,,2.197833333,185.7538154,37.49190459,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_n11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_n11.npy,1958,black,younger,female,neutral,11,,2.022354167,174.6469205,39.47023737,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_n12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_n12.npy,1958,black,younger,female,neutral,12,,1.499229167,169.9043741,47.62810862,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_n13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_n13.npy,1958,black,younger,female,neutral,13,,1.492875,171.5542464,47.46146256,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_n14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_n14.npy,1958,black,younger,female,neutral,14,,1.788125,194.5982432,20.0015145,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_t09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_t09.npy,1958,black,younger,female,trustworthy,9,,1.5751875,204.4377102,68.35547438,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_t10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_t10.npy,1958,black,younger,female,trustworthy,10,,1.906625,262.2971406,73.39790404,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_t11c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_t11c.npy,1958,black,younger,female,trustworthy,11,c,1.732145833,227.7329563,58.38830791,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_t12c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_t12c.npy,1958,black,younger,female,trustworthy,12,c,1.406770833,230.7259436,45.55874722,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_t13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_t13c.npy,1958,black,younger,female,trustworthy,13,c,1.580625,230.2431933,35.68991179,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1958_byf_t14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1958_byf_t14.npy,1958,black,younger,female,trustworthy,14,,1.296104167,223.5870297,65.5576891,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_n01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_n01.npy,1959,white,older,female,neutral,1,,1.704395833,176.4654505,52.18603223,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_n02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_n02.npy,1959,white,older,female,neutral,2,,1.8016875,167.4412814,46.33454501,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_n03.npy,1959,white,older,female,neutral,3,,1.722333333,147.207934,28.3901094,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_n04.npy,1959,white,older,female,neutral,4,,1.4773125,156.700778,27.21505856,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_n19.npy,1959,white,older,female,neutral,19,,2.1855,169.8970227,35.75756195,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_n20.npy,1959,white,older,female,neutral,20,,1.931770833,183.5768029,58.91060653,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_t01.npy,1959,white,older,female,trustworthy,1,,1.856104167,217.4868081,73.07770203,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_t02.npy,1959,white,older,female,trustworthy,2,,1.613541667,258.685474,82.10114746,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_t03.npy,1959,white,older,female,trustworthy,3,,2.305395833,203.0646866,67.95805981,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_t04.npy,1959,white,older,female,trustworthy,4,,1.548479167,221.9481949,94.40982972,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_t19.npy,1959,white,older,female,trustworthy,19,,2.466666667,251.3428498,81.78051368,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1959_wof_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1959_wof_t20.npy,1959,white,older,female,trustworthy,20,,2.290229167,253.5438978,97.45290128,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_n15c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_n15c.npy,1963,white,older,male,neutral,15,c,1.333020833,135.6432302,67.89092928,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_n16c.npy,1963,white,older,male,neutral,16,c,1.283708333,124.8059584,70.58092405,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_n17c.npy,1963,white,older,male,neutral,17,c,1.421,134.5456786,64.53975147,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_n18c.npy,1963,white,older,male,neutral,18,c,1.580604167,111.7990652,6.189111084,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_n19c.npy,1963,white,older,male,neutral,19,c,1.4591875,118.119798,54.63110972,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_n20c.npy,1963,white,older,male,neutral,20,c,1.68475,124.7639147,47.2887877,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_t15.npy,1963,white,older,male,trustworthy,15,,1.270541667,176.1289696,80.42257889,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_t16c_version2.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_t16c_version2.npy,1963,white,older,male,trustworthy,16,c_version2,1.848791667,187.5412654,62.8664109,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_t17c_version2.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_t17c_version2.npy,1963,white,older,male,trustworthy,17,c_version2,1.081770833,139.0650189,31.76656029,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_t18c.npy,1963,white,older,male,trustworthy,18,c,1.7011875,166.0205958,55.87876639,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_t19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_t19c.npy,1963,white,older,male,trustworthy,19,c,2.098708333,165.2383261,57.01595162,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1963_wom_t20c_version2.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1963_wom_t20c_version2.npy,1963,white,older,male,trustworthy,20,c_version2,2.0305,172.2041122,89.98076679,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_n11c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_n11c.npy,1965,black,younger,male,neutral,11,c,2.415104167,120.5251084,82.36086261,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_n12c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_n12c.npy,1965,black,younger,male,neutral,12,c,1.418395833,85.16995273,12.35594612,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_n13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_n13c.npy,1965,black,younger,male,neutral,13,c,1.295520833,100.4070674,76.44080426,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_n14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_n14.npy,1965,black,younger,male,neutral,14,,1.270895833,118.0474881,98.02798354,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_n15.npy,1965,black,younger,male,neutral,15,,1.187583333,186.6640336,131.4388705,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_n16c.npy,1965,black,younger,male,neutral,16,c,1.444041667,85.1082465,6.003337407,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_t11c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_t11c.npy,1965,black,younger,male,trustworthy,11,c,2.2934375,111.1048927,15.60686326,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_t12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_t12.npy,1965,black,younger,male,trustworthy,12,,1.260020833,104.5963823,25.0273425,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_t13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_t13c.npy,1965,black,younger,male,trustworthy,13,c,1.624354167,121.2425125,100.347654,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_t14c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_t14c.npy,1965,black,younger,male,trustworthy,14,c,1.182916667,132.8742301,89.64670796,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_t15c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_t15c.npy,1965,black,younger,male,trustworthy,15,c,1.130458333,164.7475904,118.0446117,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1965_bym_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1965_bym_t16.npy,1965,black,younger,male,trustworthy,16,,1.2044375,144.9785624,52.70086668,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1968_wym_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1968_wym_n03.npy,1968,white,younger,male,neutral,3,,1.892395833,102.5836987,9.71533587,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1968_wym_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1968_wym_n04.npy,1968,white,younger,male,neutral,4,,1.3363125,96.39333526,7.274365556,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1968_wym_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1968_wym_n05.npy,1968,white,younger,male,neutral,5,,1.39425,128.6148541,81.77501352,
